,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
2171,9993233,Entire home/apt,8,4.5,3,2,132,53.351572,-6.295669
2172,2741410,Entire home/apt,3,4.5,4,3,132,53.342989,-6.290741
2173,34187625,Entire home/apt,5,4.5,4,2,144,53.345906,-6.282753
2174,3166764,Entire home/apt,113,5,4,2,132,53.354656,-6.239609
2175,4224512,Entire home/apt,54,4.5,4,2,126,53.342115,-6.275902
2176,128965333,Entire home/apt,1,0,4,2,144,53.344162,-6.270126
2177,26550260,Entire home/apt,115,4.5,5,2,126,53.34505,-6.267823
2178,1190126,Entire home/apt,47,4,4,1,138,53.350973,-6.247347
2179,35049121,Entire home/apt,48,4.5,6,2,144,53.342342,-6.274545
2180,17402220,Entire home/apt,8,4.5,3,1,132,53.332701,-6.267755
2181,15767835,Entire home/apt,0,0,2,1,138,53.340798,-6.273272
2182,49352581,Entire home/apt,11,4,7,2,144,53.351987,-6.268838
2183,137435771,Entire home/apt,0,0,4,1,143,53.345547,-6.282599
2184,26224119,Entire home/apt,67,4.5,6,2,143,53.346877,-6.267907
2185,60819658,Entire home/apt,40,4.5,3,2,144,53.354237,-6.248826
2186,62919514,Entire home/apt,1,0,2,1,144,53.348525,-6.294495
2187,24268656,Entire home/apt,34,4.5,5,2,144,53.335805,-6.274558
2188,94761315,Entire home/apt,0,0,4,2,144,53.338124,-6.275064
2189,43322034,Entire home/apt,0,0,2,1,144,53.345135,-6.277112
2190,59920509,Entire home/apt,33,5,4,1,144,53.349193,-6.267104
2191,90915847,Entire home/apt,51,4.5,6,2,144,53.344203,-6.277392
2192,36321658,Entire home/apt,129,4.5,4,2,144,53.342219,-6.280052
2193,34380975,Entire home/apt,158,4.5,5,2,144,53.344253,-6.269314
2194,40621568,Entire home/apt,31,5,2,1,144,53.32944,-6.259225
2195,40621568,Entire home/apt,56,5,2,1,144,53.329906,-6.259972
2196,4395113,Entire home/apt,2,0,8,4,144,53.337289,-6.244869
2197,45647344,Entire home/apt,0,0,4,2,144,53.339235,-6.231647
2198,134335206,Entire home/apt,3,5,6,2,141,53.370588,-6.254702
2199,137435771,Entire home/apt,0,0,4,1,143,53.358144,-6.26686
2200,27942737,Entire home/apt,99,4,4,2,143,53.359006,-6.282791
2201,17890162,Entire home/apt,6,5,4,2,144,53.358978,-6.285955
2202,137246948,Entire home/apt,0,0,6,1,141,53.393903,-6.226782
2203,101032770,Entire home/apt,4,5,6,3,144,53.329582,-6.266258
2204,106370660,Entire home/apt,11,5,5,2,144,53.341836,-6.242049
2205,69386244,Entire home/apt,2,0,4,1,129,53.348366,-6.27761
2206,137435771,Entire home/apt,0,0,4,1,143,53.356007,-6.26598
2207,13103954,Entire home/apt,41,5,4,2,144,53.330882,-6.267383
2208,92860317,Entire home/apt,29,5,6,2,138,53.348353,-6.285108
2209,83252257,Entire home/apt,16,4.5,2,1,132,53.344684,-6.267693
2210,40621568,Entire home/apt,34,5,2,1,144,53.330199,-6.25891
2211,61418339,Entire home/apt,2,0,2,1,144,53.348407,-6.274432
2212,137435771,Entire home/apt,0,0,4,1,143,53.362189,-6.238914
2213,50482374,Entire home/apt,1,0,2,1,132,53.340878,-6.225001
2214,3748770,Entire home/apt,56,4,6,1,144,53.356209,-6.258306
2215,1509649,Entire home/apt,32,4,5,2,130,53.352595,-6.257328
2216,12036741,Entire home/apt,43,5,4,2,144,53.341269,-6.280119
2217,29087610,Entire home/apt,25,4,2,1,144,53.342336,-6.273166
2218,36321658,Entire home/apt,117,4.5,5,2,132,53.34257,-6.292067
2219,44244954,Entire home/apt,56,5,4,2,144,53.34152,-6.277377
2220,75539180,Entire home/apt,81,4.5,6,2,144,53.342502,-6.276016
2221,26550260,Entire home/apt,28,4.5,7,2,132,53.336612,-6.267346
2222,26550260,Entire home/apt,76,4.5,7,2,132,53.343162,-6.270461
2223,26804712,Entire home/apt,2,0,2,1,144,53.338327,-6.279243
2224,119512085,Entire home/apt,3,5,3,1,144,53.348631,-6.271183
2225,7002908,Entire home/apt,1,0,2,1,126,53.324193,-6.274709
2226,103079700,Entire home/apt,13,5,6,2,144,53.341825,-6.277491
2227,36321658,Entire home/apt,147,4.5,4,2,144,53.342035,-6.279988
2228,77122635,Entire home/apt,58,4.5,6,2,140,53.344107,-6.266524
2229,56322091,Entire home/apt,40,5,4,1,144,53.344471,-6.2766
2230,9895249,Entire home/apt,289,4.5,6,2,132,53.346293,-6.264706
2231,49688339,Entire home/apt,4,5,4,1,144,53.348428,-6.256795
2232,22297673,Entire home/apt,172,5,4,2,126,53.342997,-6.273567
2233,13413439,Entire home/apt,51,4.5,5,3,144,53.394943,-6.437703
2234,38737229,Entire home/apt,3,5,5,3,144,53.360824,-6.289069
2235,34380975,Entire home/apt,49,4.5,6,3,143,53.339972,-6.242771
2236,17212574,Entire home/apt,23,4.5,4,2,138,53.331975,-6.26713
2237,11934199,Entire home/apt,1,0,5,3,144,53.331238,-6.289046
2238,59005855,Entire home/apt,38,5,5,2,143,53.340863,-6.237497
2239,29087610,Entire home/apt,42,4.5,3,1,144,53.340066,-6.268877
2240,72732944,Entire home/apt,35,5,4,2,143,53.346988,-6.284283
2241,25682541,Entire home/apt,94,4.5,4,1,126,53.342362,-6.289919
2242,77326866,Entire home/apt,3,4.5,2,1,131,53.349729,-6.284488
2243,64957866,Entire home/apt,46,5,3,1,131,53.343261,-6.276752
2244,31159991,Entire home/apt,34,4.5,4,1,144,53.338977,-6.270587
2245,14216669,Entire home/apt,0,0,6,3,144,53.33948,-6.32629
2246,29908291,Entire home/apt,101,5,5,1,126,53.347407,-6.282926
2247,21449442,Entire home/apt,35,4.5,2,1,131,53.339066,-6.274333
2248,75539180,Entire home/apt,43,4.5,6,2,144,53.343759,-6.27646
2249,90292513,Entire home/apt,3,5,2,1,144,53.358995,-6.237435
2250,19702710,Entire home/apt,3,4.5,3,1,144,53.323435,-6.268813
2251,115362269,Entire home/apt,3,3.5,6,2,144,53.351858,-6.27727
2252,41947241,Entire home/apt,215,4.5,4,2,144,53.346928,-6.264386
2253,47917000,Entire home/apt,8,5,3,2,132,53.340004,-6.23685
2254,3392182,Entire home/apt,4,5,4,2,144,53.335037,-6.27176
2255,5896916,Entire home/apt,5,4.5,2,1,144,53.342469,-6.287877
2256,58892264,Entire home/apt,19,5,5,3,132,53.34082,-6.432365
2257,116432007,Entire home/apt,4,5,4,1,138,53.376481,-6.325567
2258,18976273,Entire home/apt,46,4.5,6,2,156,53.344611,-6.267856
2259,44856361,Entire home/apt,52,4,4,1,165,53.339607,-6.24362
2260,1962821,Entire home/apt,3,5,4,2,155,53.321691,-6.251838
2261,38066851,Entire home/apt,0,0,7,4,156,53.387281,-6.151571
2262,4395113,Entire home/apt,57,4,6,2,132,53.33658,-6.265193
2263,28958578,Entire home/apt,1,0,4,2,144,53.370671,-6.341563
2264,11599257,Entire home/apt,89,4,5,2,126,53.345107,-6.2679
2265,95646902,Entire home/apt,11,4.5,2,1,144,53.371636,-6.333709
2266,3244025,Entire home/apt,306,5,5,2,144,53.344885,-6.26804
2267,5849925,Entire home/apt,11,4.5,2,1,143,53.349265,-6.270193
2268,92420300,Entire home/apt,25,5,2,1,132,53.332848,-6.266767
2269,35324496,Entire home/apt,206,5,5,1,132,53.345232,-6.275171
2270,39147244,Entire home/apt,9,4.5,4,2,132,53.345765,-6.345659
2271,56442838,Entire home/apt,1,0,5,3,136,53.376965,-6.37283
2272,27373285,Entire home/apt,48,5,4,2,137,53.343653,-6.265616
2273,19336120,Entire home/apt,4,5,3,1,132,53.347106,-6.281654
2274,35389015,Entire home/apt,3,4.5,6,2,138,53.341107,-6.27223
2275,192423,Entire home/apt,20,5,4,3,126,53.328778,-6.327646
2276,4872909,Entire home/apt,16,5,4,2,132,53.336832,-6.279481
2277,31284582,Entire home/apt,120,4.5,6,2,136,53.331739,-6.26376
2278,22297673,Entire home/apt,345,5,4,2,132,53.344484,-6.272078
2279,28534443,Entire home/apt,53,4.5,4,1,140,53.350507,-6.280294
2280,48502139,Entire home/apt,41,4.5,4,1,132,53.338898,-6.305848
2281,46233603,Entire home/apt,71,5,4,2,138,53.351243,-6.283765
2282,102127035,Entire home/apt,0,0,2,1,132,53.348971,-6.276527
2283,21143091,Entire home/apt,85,5,4,2,132,53.354485,-6.288185
2284,59177332,Entire home/apt,0,0,2,1,132,53.325522,-6.241692
2285,92019084,Entire home/apt,10,5,4,2,144,53.34549,-6.24911
2286,65719441,Entire home/apt,4,5,6,2,144,53.322651,-6.208143
2287,121060786,Entire home/apt,6,4.5,4,2,144,53.35054,-6.254891
2288,25237503,Entire home/apt,88,5,4,2,126,53.320834,-6.265846
2289,34801863,Entire home/apt,22,4.5,6,3,143,53.386872,-6.233418
2290,25963264,Entire home/apt,40,5,5,1,144,53.330672,-6.253995
2291,1404434,Entire home/apt,22,4.5,2,1,132,53.3354,-6.241741
2292,4429309,Entire home/apt,1,0,2,1,126,53.341934,-6.235514
2293,128816427,Entire home/apt,4,5,4,2,125,53.337056,-6.234703
2294,28443589,Entire home/apt,15,4.5,4,2,144,53.376558,-6.062914
2295,34137284,Entire home/apt,3,4,2,1,126,53.342147,-6.236857
2296,22060189,Entire home/apt,22,5,4,2,144,53.340219,-6.232276
2297,137435771,Entire home/apt,0,0,4,1,143,53.35309,-6.258004
2298,51176508,Entire home/apt,17,4.5,4,1,131,53.344706,-6.264487
2299,16321305,Entire home/apt,0,0,4,2,126,53.350979,-6.247961
2300,4395113,Entire home/apt,16,4.5,10,4,144,53.330181,-6.249812
2301,9115187,Entire home/apt,3,4.5,4,2,144,53.307226,-6.247655
2302,13788196,Entire home/apt,13,5,3,2,126,53.406747,-6.172768
2303,121234213,Entire home/apt,17,4.5,4,1,144,53.346865,-6.255671
2304,5444281,Entire home/apt,0,0,4,3,132,53.311419,-6.259227
2305,49252977,Entire home/apt,0,0,4,2,132,53.335516,-6.221649
2306,50890206,Entire home/apt,23,5,4,2,138,53.345227,-6.232367
2307,11180798,Entire home/apt,0,0,2,1,131,53.347035,-6.263705
2308,60192550,Entire home/apt,19,4.5,4,1,144,53.335547,-6.255927
2309,68350233,Entire home/apt,14,4.5,5,2,126,53.352009,-6.259289
2310,75277589,Entire home/apt,8,4.5,6,2,144,53.341773,-6.244919
2311,10549666,Entire home/apt,9,5,4,2,144,53.346628,-6.231812
2312,11183427,Entire home/apt,2,0,2,1,144,53.346297,-6.256387
2313,47530225,Entire home/apt,14,5,4,1,144,53.333863,-6.217565
2314,19039332,Entire home/apt,0,0,3,1,132,53.334359,-6.246622
2315,9885884,Entire home/apt,17,5,4,2,138,53.305255,-6.265332
2316,63039114,Entire home/apt,2,0,4,2,143,53.350914,-6.24772
2317,36425743,Entire home/apt,0,0,3,2,126,53.353251,-6.249704
2318,22340418,Entire home/apt,14,5,4,2,132,53.344745,-6.246799
2319,137435771,Entire home/apt,0,0,4,1,143,53.360319,-6.259447
2320,9708128,Entire home/apt,1,0,3,1,144,53.321482,-6.263305
2321,19325587,Entire home/apt,2,0,2,1,144,53.344274,-6.238507
2322,29087610,Entire home/apt,54,4.5,2,1,144,53.345138,-6.256073
2323,3407852,Entire home/apt,24,5,2,1,144,53.347621,-6.260979
2324,90200483,Entire home/apt,43,5,4,1,126,53.344066,-6.247172
2325,25432419,Entire home/apt,32,4.5,3,1,132,53.352466,-6.228038
2326,14903193,Entire home/apt,13,5,2,1,144,53.338734,-6.243482
2327,17164912,Entire home/apt,7,5,4,1,144,53.33885,-6.241817
2328,19470952,Entire home/apt,0,0,4,1,144,53.342001,-6.233852
2329,17038988,Entire home/apt,4,4.5,4,2,144,53.36349,-6.243923
2330,37708442,Entire home/apt,13,4.5,5,3,144,53.332937,-6.218243
2331,64806565,Entire home/apt,0,0,4,2,132,53.365516,-6.217643
2332,11486646,Entire home/apt,19,5,4,1,131,53.313018,-6.256968
2333,11976922,Entire home/apt,6,5,4,2,144,53.35492,-6.259125
2334,118859863,Entire home/apt,13,5,6,2,131,53.352009,-6.265325
2335,23283895,Entire home/apt,59,4.5,5,2,144,53.340538,-6.244507
2336,32399964,Entire home/apt,1,0,4,2,132,53.334446,-6.241724
2337,25623156,Entire home/apt,3,5,4,1,144,53.346858,-6.256885
2338,7556644,Entire home/apt,0,0,6,3,144,53.339879,-6.243318
2339,55010942,Entire home/apt,0,0,4,2,144,53.363613,-6.237261
2340,5565116,Entire home/apt,37,5,2,1,140,53.338312,-6.263714
2341,14622635,Entire home/apt,0,0,3,2,144,53.328048,-6.258868
2342,29116028,Entire home/apt,0,0,3,1,138,53.314652,-6.206407
2343,139587595,Entire home/apt,0,0,2,1,126,53.339204,-6.235408
2344,58362798,Entire home/apt,17,4.5,2,1,126,53.346882,-6.261587
2345,38663440,Entire home/apt,2,0,2,1,126,53.358407,-6.261565
2346,19528151,Entire home/apt,1,0,4,2,144,53.338369,-6.225456
2347,5600925,Entire home/apt,0,0,8,3,132,53.307979,-6.242211
2348,36425743,Entire home/apt,1,0,3,2,126,53.352662,-6.250413
2349,63039114,Entire home/apt,4,4.5,5,2,131,53.341534,-6.227503
2350,4435361,Entire home/apt,112,4.5,4,1,144,53.346522,-6.246967
2351,13520033,Entire home/apt,0,0,4,2,144,53.375711,-6.244663
2352,15051976,Entire home/apt,2,0,5,2,143,53.344236,-6.233585
2353,29087610,Entire home/apt,27,4.5,2,1,144,53.340513,-6.264656
2354,9614852,Entire home/apt,0,0,2,1,144,53.359148,-6.238178
2355,20573368,Entire home/apt,3,4.5,4,1,131,53.356391,-6.234019
2356,6599186,Entire home/apt,0,0,2,1,132,53.33914,-6.242748
2357,16514181,Entire home/apt,16,5,2,1,138,53.347058,-6.264176
2358,90834718,Entire home/apt,0,0,4,2,144,53.339174,-6.231702
2359,36425743,Entire home/apt,0,0,2,2,132,53.353237,-6.250224
2360,36425743,Entire home/apt,0,0,3,2,132,53.352936,-6.250587
2361,136779794,Entire home/apt,0,0,4,2,144,53.366922,-6.238192
2362,3748474,Entire home/apt,2,0,2,1,144,53.348595,-6.250144
2363,60192550,Entire home/apt,6,5,4,1,144,53.33561,-6.257754
2364,740303,Entire home/apt,0,0,2,1,144,53.331507,-6.233977
2365,2828346,Entire home/apt,14,4.5,4,2,125,53.331451,-6.25051
2366,15234760,Entire home/apt,123,5,4,2,143,53.34993,-6.243568
2367,29147293,Entire home/apt,23,5,6,2,125,53.399973,-6.162687
2368,36425743,Entire home/apt,0,0,3,2,126,53.354468,-6.249203
2369,10583714,Entire home/apt,37,4.5,2,1,126,53.347796,-6.263111
2370,36425743,Entire home/apt,0,0,3,2,132,53.352812,-6.250016
2371,325132,Entire home/apt,3,5,2,1,144,53.343435,-6.24033
2372,18366516,Entire home/apt,2,0,7,5,132,53.40871,-6.167784
2373,14268605,Entire home/apt,1,0,2,1,144,53.359917,-6.253899
2374,8301947,Entire home/apt,0,0,2,1,132,53.350964,-6.254167
2375,72639318,Entire home/apt,0,0,4,1,141,53.329876,-6.231561
2376,96409784,Entire home/apt,0,0,4,1,143,53.358469,-6.254961
2377,78769799,Entire home/apt,52,5,4,2,144,53.334771,-6.249179
2378,57028967,Entire home/apt,0,0,3,2,131,53.35422,-6.239656
2379,134716396,Entire home/apt,6,4.5,4,2,144,53.352266,-6.250623
2380,36425743,Entire home/apt,2,0,3,2,132,53.353411,-6.250739
2381,135660820,Entire home/apt,6,5,2,1,132,53.367795,-6.254171
2382,11913715,Entire home/apt,7,4.5,2,1,138,53.345204,-6.245876
2383,63228588,Entire home/apt,94,4.5,4,2,144,53.336847,-6.239707
2384,6860464,Entire home/apt,67,4.5,4,1,137,53.340721,-6.225572
2385,1284610,Entire home/apt,0,0,2,1,132,53.349088,-6.242681
2386,70977420,Entire home/apt,2,0,2,1,138,53.345367,-6.235994
2387,40621568,Entire home/apt,9,5,2,1,144,53.329852,-6.260207
2388,36425743,Entire home/apt,1,0,3,2,132,53.354284,-6.24981
2389,56322091,Entire home/apt,17,5,7,2,131,53.35405,-6.261734
2390,36365305,Entire home/apt,57,4.5,4,2,144,53.367295,-6.218808
2391,43815631,Entire home/apt,36,4.5,4,2,138,53.386453,-6.063916
2392,92396554,Entire home/apt,15,5,2,1,143,53.328539,-6.262368
2393,135650853,Entire home/apt,0,0,4,2,132,53.355748,-6.25567
2394,36996019,Entire home/apt,10,5,4,2,138,53.32633,-6.245578
2395,58502479,Entire home/apt,13,5,4,2,126,53.34967,-6.230185
2396,70213094,Entire home/apt,29,4.5,4,1,132,53.351494,-6.251223
2397,17982544,Entire home/apt,2,0,3,2,143,53.361261,-6.190388
2398,25259808,Entire home/apt,1,0,6,2,132,53.344801,-6.227604
2399,19238931,Entire home/apt,4,5,4,2,138,53.338397,-6.265265
2400,18933265,Entire home/apt,5,5,2,1,144,53.349146,-6.231312
2401,21547470,Entire home/apt,1,0,5,2,132,53.389002,-6.106421
2402,108893011,Entire home/apt,35,4.5,4,1,131,53.34759,-6.261317
2403,24866595,Entire home/apt,6,5,3,2,126,53.310947,-6.247661
2404,5230784,Entire home/apt,0,0,3,1,126,53.383426,-6.148607
2405,22297822,Entire home/apt,17,5,6,3,144,53.314494,-6.245467
2406,8810248,Entire home/apt,14,5,4,2,143,53.340153,-6.303547
2407,48474865,Entire home/apt,18,4.5,6,3,144,53.278295,-6.139057
2408,114711637,Entire home/apt,58,4.5,3,1,144,53.349184,-6.265473
2409,91425266,Entire home/apt,0,0,2,1,138,53.335548,-6.248156
2410,28546799,Entire home/apt,0,0,2,2,132,53.280734,-6.243049
2411,5193674,Entire home/apt,9,5,4,2,144,53.341463,-6.227239
2412,139085019,Entire home/apt,0,0,4,1,144,53.339103,-6.280663
2413,4442383,Entire home/apt,73,5,4,2,132,53.349619,-6.231082
2414,17720853,Entire home/apt,141,5,2,1,137,53.34415,-6.280968
2415,7255325,Entire home/apt,3,4.5,4,2,132,53.329763,-6.246054
2416,137246948,Entire home/apt,0,0,8,2,132,53.364138,-6.258462
2417,66040510,Entire home/apt,7,5,6,2,129,53.349972,-6.260553
2418,36425743,Entire home/apt,1,0,3,2,132,53.353339,-6.248303
2419,14537257,Entire home/apt,11,5,2,1,138,53.342208,-6.239296
2420,4006632,Entire home/apt,48,4.5,4,2,144,53.353207,-6.290989
2421,9993233,Entire home/apt,2,0,4,2,132,53.350362,-6.295455
2422,32360711,Entire home/apt,70,5,2,1,144,53.347438,-6.263219
2423,87693730,Entire home/apt,1,0,4,1,137,53.338107,-6.305768
2424,509300,Entire home/apt,4,5,4,2,144,53.340863,-6.29606
2425,135883810,Entire home/apt,2,0,4,2,131,53.324709,-6.260983
2426,1738927,Entire home/apt,1,0,4,3,144,53.325242,-6.280794
2427,92579102,Entire home/apt,6,4.5,6,2,144,53.347156,-6.263504
2428,48519631,Entire home/apt,20,5,4,2,138,53.271191,-6.115495
2429,44381843,Entire home/apt,53,4.5,8,3,144,53.318655,-6.237469
2430,12317226,Entire home/apt,4,5,2,1,126,53.350387,-6.288662
2431,3765692,Entire home/apt,92,4.5,3,1,144,53.34744,-6.263374
2432,111708331,Entire home/apt,16,4,4,2,132,53.331152,-6.225722
2433,54633155,Entire home/apt,10,4.5,3,3,144,53.330264,-6.264648
2434,22672755,Entire home/apt,9,5,3,1,131,53.348567,-6.236681
2435,22858534,Entire home/apt,0,0,3,1,138,53.333535,-6.238599
2436,28142775,Entire home/apt,180,4.5,6,2,132,53.351811,-6.278916
2437,124987257,Entire home/apt,0,0,5,0,138,53.379354,-6.183357
2438,64957866,Entire home/apt,9,4.5,3,1,131,53.332134,-6.261136
2439,1741611,Entire home/apt,188,5,3,2,143,53.350206,-6.294769
2440,91692766,Entire home/apt,36,4.5,8,2,132,53.343992,-6.268983
2441,28104073,Entire home/apt,56,4.5,6,2,143,53.345895,-6.253056
2442,47545901,Entire home/apt,0,0,4,2,126,53.313995,-6.273356
2443,8150840,Entire home/apt,111,4.5,4,2,144,53.331513,-6.266394
2444,27948051,Entire home/apt,39,5,4,2,144,53.343118,-6.28246
2445,61856862,Entire home/apt,122,4.5,5,2,132,53.341293,-6.301638
2446,29939964,Entire home/apt,11,4.5,4,1,144,53.331337,-6.272401
2447,28833104,Entire home/apt,12,5,4,2,129,53.341381,-6.277811
2448,29908291,Entire home/apt,0,0,2,0,144,53.337149,-6.296699
2449,4556192,Entire home/apt,36,5,5,1,133,53.345907,-6.249109
2450,4343856,Entire home/apt,2,0,2,1,141,53.340982,-6.244537
2451,10408467,Entire home/apt,0,0,2,1,132,53.325976,-6.251474
2452,7012648,Entire home/apt,41,5,3,1,144,53.288257,-6.139619
2453,11976922,Entire home/apt,39,5,4,2,144,53.355516,-6.260552
2454,81940252,Entire home/apt,2,0,4,3,132,53.338867,-6.223594
2455,101344373,Entire home/apt,17,4,3,2,144,53.338929,-6.272423
2456,89840709,Entire home/apt,66,5,4,1,144,53.342429,-6.271216
2457,33802314,Entire home/apt,36,5,2,1,144,53.325056,-6.231078
2458,1509649,Entire home/apt,96,4.5,3,1,127,53.351407,-6.254207
2459,130546278,Entire home/apt,7,4.5,6,2,132,53.322658,-6.256661
2460,12173971,Entire home/apt,219,5,2,1,126,53.341077,-6.270263
2461,2992834,Entire home/apt,21,4.5,4,2,132,53.342352,-6.276553
2462,34024812,Entire home/apt,15,5,4,2,144,53.287107,-6.14206
2463,36644668,Entire home/apt,67,5,4,2,126,53.339949,-6.228333
2464,52011420,Entire home/apt,28,4.5,4,1,144,53.358173,-6.244771
2465,72237584,Entire home/apt,7,4.5,4,2,144,53.357367,-6.26784
2466,88026654,Entire home/apt,8,5,4,1,134,53.322561,-6.260217
2467,103947621,Entire home/apt,25,4.5,4,2,144,53.34074,-6.227459
2468,75916230,Entire home/apt,48,5,2,1,125,53.349012,-6.240276
2469,31427118,Entire home/apt,22,4,5,1,138,53.348184,-6.269726
2470,10549666,Entire home/apt,207,5,3,1,144,53.341808,-6.259806
2471,33683963,Entire home/apt,12,5,5,2,138,53.319673,-6.276695
2472,56322091,Entire home/apt,2,0,7,2,143,53.352694,-6.260558
2473,2895866,Entire home/apt,2,0,2,1,144,53.331209,-6.229195
2474,18163435,Entire home/apt,159,4.5,4,1,144,53.344077,-6.269623
2475,61268690,Entire home/apt,2,0,3,2,132,53.35897,-6.286262
2476,99400523,Entire home/apt,0,0,2,1,144,53.321502,-6.285089
2477,31981998,Entire home/apt,13,4.5,4,2,132,53.350963,-6.273854
2478,100689703,Entire home/apt,0,0,2,1,144,53.368954,-6.266268
2479,27477875,Entire home/apt,3,4.5,5,2,144,53.353325,-6.291438
2480,137247207,Entire home/apt,0,0,4,2,144,53.347751,-6.304005
2481,33802314,Entire home/apt,28,4.5,2,1,130,53.325901,-6.231694
2482,43984,Entire home/apt,2,0,2,1,144,53.343362,-6.268493
2483,7214187,Entire home/apt,6,5,2,1,144,53.346583,-6.265022
2484,42361662,Entire home/apt,44,4.5,4,2,143,53.351439,-6.285301
2485,34380975,Entire home/apt,43,4.5,6,2,141,53.340002,-6.276282
2486,23181242,Entire home/apt,119,4.5,4,2,126,53.330308,-6.228346
2487,74673120,Entire home/apt,13,4.5,4,2,126,53.29364,-6.273568
2488,128286821,Entire home/apt,7,5,4,2,138,53.298738,-6.22474
2489,8810248,Entire home/apt,54,4.5,4,2,132,53.33901,-6.302563
2490,29087610,Entire home/apt,14,4.5,2,1,144,53.341137,-6.270144
2491,95247670,Entire home/apt,17,5,4,2,140,53.342824,-6.27059
2492,34380975,Entire home/apt,112,5,5,2,132,53.346296,-6.266384
2493,30995910,Entire home/apt,1,0,7,3,132,53.281299,-6.243903
2494,60819658,Entire home/apt,49,4.5,4,2,138,53.354293,-6.247982
2495,7278361,Entire home/apt,52,4.5,4,2,138,53.334486,-6.274428
2496,33665439,Entire home/apt,46,5,4,1,144,53.349138,-6.278732
2497,44526059,Entire home/apt,15,4.5,4,3,132,53.329513,-6.258341
2498,38960966,Entire home/apt,6,5,2,1,144,53.341023,-6.231555
2499,1498377,Entire home/apt,23,5,3,1,144,53.345308,-6.252033
2500,36365305,Entire home/apt,78,4.5,4,2,144,53.367335,-6.218653
2501,50832606,Entire home/apt,0,0,2,0,126,53.335765,-6.272665
2502,112062166,Entire home/apt,13,5,4,1,138,53.33365,-6.255216
2503,131965050,Entire home/apt,7,5,2,1,132,53.338487,-6.276713
2504,21389004,Entire home/apt,3,4.5,2,1,132,53.338434,-6.245253
2505,39511301,Entire home/apt,107,5,4,1,132,53.356442,-6.244797
